CustomerID,response,n_comp,loyalty,nps,n_communications,total_sales,unique_products,number_of_invoices,purchase_days,cancelled_invoices,cancellation_value,net_sales,average_order_value,total_invoice_activity,cancellation_rate,nps_category,has_cancellation
14407,1,4,1,4.0,6,2157.73,67,6,6,3,46.65,2111.08,359.62166666666667,9,0.3333333333333333,Detractor,1
14408,0,5,0,7.0,5,2599.03,60,7,7,0,0.0,2599.03,371.29,7,0.0,Passive,0
14409,0,5,1,8.0,8,1730.65,39,4,4,0,0.0,1730.65,432.6625,4,0.0,Passive,0
14410,1,3,1,7.0,6,1100.27,153,9,7,6,526.8199999999999,573.45,122.25222222222222,15,0.4,Passive,1
14411,1,2,1,4.0,2,1063.0,14,1,1,0,0.0,1063.0,1063.0,1,0.0,Detractor,0
14412,0,1,1,8.0,5,770.03,43,2,2,1,8.7,761.3299999999999,385.015,3,0.3333333333333333,Passive,1
14414,0,4,1,6.0,5,1279.78,71,6,6,1,11.850000000000001,1267.93,213.29666666666665,7,0.14285714285714285,Detractor,1
14415,0,1,1,1.0,6,5002.89,250,12,12,4,75.82000000000001,4927.07,416.9075,16,0.25,Detractor,1
14416,1,4,1,0.0,7,490.22,13,2,2,0,0.0,490.22,245.11,2,0.0,Detractor,0
14418,0,1,1,7.0,4,1937.25,114,3,3,0,0.0,1937.25,645.75,3,0.0,Passive,0
14419,1,5,1,0.0,7,927.69,106,5,5,0,0.0,927.69,185.538,5,0.0,Detractor,0
14420,0,5,0,2.0,6,387.52,29,1,1,1,1.65,385.87,387.52,2,0.5,Detractor,1
14421,1,2,1,2.0,7,813.11,25,2,2,0,0.0,813.11,406.555,2,0.0,Detractor,0
14422,1,1,1,7.0,4,4263.64,189,6,6,0,0.0,4263.64,710.6066666666667,6,0.0,Passive,0
14423,0,1,0,6.0,8,265.2,3,1,1,0,0.0,265.2,265.2,1,0.0,Detractor,0
14424,0,1,1,8.0,3,322.08,1,1,1,0,0.0,322.08,322.08,1,0.0,Passive,0
14426,0,2,0,4.0,7,4481.67,183,10,7,5,551.57,3930.1,448.16700000000003,15,0.3333333333333333,Detractor,1
14427,0,4,0,3.0,4,363.34000000000003,16,2,2,0,0.0,363.34000000000003,181.67000000000002,2,0.0,Detractor,0
14428,1,3,1,9.0,9,1224.06,108,5,5,2,14.69,1209.3700000000001,244.81199999999998,7,0.2857142857142857,Promoter,1
14431,0,4,1,1.0,6,470.36,17,1,1,1,47.1,423.26,470.36,2,0.5,Detractor,1
14432,0,3,1,5.0,3,2248.5,256,6,6,0,0.0,2248.5,374.75,6,0.0,Detractor,0
14434,0,3,1,6.0,6,1372.8,3,6,6,0,0.0,1372.8,228.79999999999998,6,0.0,Detractor,0
14436,1,4,0,2.0,9,89.06,9,1,1,0,0.0,89.06,89.06,1,0.0,Detractor,0
14437,0,4,0,3.0,5,0.0,0,0,0,1,106.4,-106.4,0.0,1,1.0,Detractor,1
14438,0,4,1,7.0,7,131.9,9,1,1,0,0.0,131.9,131.9,1,0.0,Passive,0
14440,0,4,1,1.0,5,1700.98,29,4,4,0,0.0,1700.98,425.245,4,0.0,Detractor,0
14441,1,1,1,1.0,5,1712.89,43,4,4,5,159.25,1553.64,428.2225,9,0.5555555555555556,Detractor,1
14443,1,5,1,6.0,8,1116.7,70,3,3,1,3.75,1112.95,372.23333333333335,4,0.25,Detractor,1
14446,0,3,0,7.0,6,1010.35,233,4,4,0,0.0,1010.35,252.5875,4,0.0,Passive,0
14447,0,2,1,5.0,4,1163.23,54,5,4,0,0.0,1163.23,232.64600000000002,5,0.0,Detractor,0
14448,0,5,0,6.0,8,273.0,2,1,1,0,0.0,273.0,273.0,1,0.0,Detractor,0
14449,1,2,0,9.0,8,675.56,163,3,3,0,0.0,675.56,225.18666666666664,3,0.0,Promoter,0
14450,1,1,0,10.0,5,483.25,32,3,3,0,0.0,483.25,161.08333333333334,3,0.0,Promoter,0
14451,0,4,0,4.0,3,643.9,86,2,2,0,0.0,643.9,321.95,2,0.0,Detractor,0
14452,1,4,1,4.0,6,259.05,55,2,2,0,0.0,259.05,129.525,2,0.0,Detractor,0
14453,0,0,0,1.0,3,119.93,22,1,1,0,0.0,119.93,119.93,1,0.0,Detractor,0
14456,1,2,0,4.0,7,3017.28,580,9,8,5,14.77,3002.5099999999998,335.25333333333333,14,0.35714285714285715,Detractor,1
14457,0,0,1,4.0,8,113.64,4,1,1,0,0.0,113.64,113.64,1,0.0,Detractor,0
14459,1,1,1,8.0,4,1837.92,37,1,1,0,0.0,1837.92,1837.92,1,0.0,Passive,0
14460,0,3,1,0.0,9,434.34,14,3,3,1,51.0,383.34,144.78,4,0.25,Detractor,1
14461,0,2,0,2.0,5,2103.06,173,3,3,0,0.0,2103.06,701.02,3,0.0,Detractor,0
14462,0,3,1,8.0,9,1980.57,150,11,9,4,38.120000000000005,1942.45,180.05181818181816,15,0.26666666666666666,Passive,1
14463,1,0,0,2.0,6,529.62,6,3,3,0,0.0,529.62,176.54,3,0.0,Detractor,0
14465,1,2,1,4.0,7,1038.44,107,3,2,0,0.0,1038.44,346.1466666666667,3,0.0,Detractor,0
14466,1,1,1,1.0,9,1892.65,32,6,6,0,0.0,1892.65,315.44166666666666,6,0.0,Detractor,0
14467,0,3,0,0.0,4,596.26,67,4,4,0,0.0,596.26,149.065,4,0.0,Detractor,0
14470,1,1,1,0.0,7,461.19,43,2,2,0,0.0,461.19,230.595,2,0.0,Detractor,0
14472,1,2,1,10.0,7,1606.29,141,7,7,0,0.0,1606.29,229.47,7,0.0,Promoter,0
14473,1,1,1,8.0,9,234.34000000000003,7,2,2,0,0.0,234.34000000000003,117.17000000000002,2,0.0,Passive,0
14474,0,2,1,4.0,2,547.66,29,1,1,1,9.95,537.71,547.66,2,0.5,Detractor,1
14475,1,4,0,0.0,4,925.85,35,3,3,3,126.03,799.82,308.6166666666667,6,0.5,Detractor,1
14476,0,0,1,8.0,7,193.0,17,1,1,0,0.0,193.0,193.0,1,0.0,Passive,0
14477,0,3,1,6.0,5,1309.6,7,4,4,1,1.79,1307.81,327.4,5,0.2,Detractor,1
14479,1,2,0,5.0,5,141.85,8,1,1,0,0.0,141.85,141.85,1,0.0,Detractor,0
14480,1,2,0,6.0,8,279.05,13,1,1,0,0.0,279.05,279.05,1,0.0,Detractor,0
14481,0,2,1,7.0,6,636.51,25,2,2,0,0.0,636.51,318.255,2,0.0,Passive,0
14482,0,3,1,8.0,8,2022.81,110,6,6,0,0.0,2022.81,337.135,6,0.0,Passive,0
14483,0,5,0,7.0,8,137.1,9,1,1,1,7.9,129.2,137.1,2,0.5,Passive,1
14484,1,5,0,0.0,6,321.92,14,1,1,0,0.0,321.92,321.92,1,0.0,Detractor,0
14485,0,2,0,5.0,5,162.8,44,1,1,0,0.0,162.8,162.8,1,0.0,Detractor,0
14487,0,1,0,4.0,5,1040.3799999999999,99,5,4,0,0.0,1040.3799999999999,208.07599999999996,5,0.0,Detractor,0
14488,0,3,0,3.0,4,1064.28,46,1,1,1,16.85,1047.43,1064.28,2,0.5,Detractor,1
14489,1,4,1,9.0,6,463.38,30,1,1,0,0.0,463.38,463.38,1,0.0,Promoter,0
14491,0,3,0,2.0,6,213.73,13,1,1,0,0.0,213.73,213.73,1,0.0,Detractor,0
14493,0,4,1,7.0,2,2383.2400000000002,95,5,5,2,20.4,2362.84,476.648,7,0.2857142857142857,Passive,1
14494,1,4,0,8.0,7,139.56,7,1,1,0,0.0,139.56,139.56,1,0.0,Passive,0
14495,0,1,0,8.0,6,123.8,6,2,2,0,0.0,123.8,61.9,2,0.0,Passive,0
14496,1,1,1,7.0,5,234.47,14,1,1,0,0.0,234.47,234.47,1,0.0,Passive,0
14497,0,2,0,3.0,8,475.37,29,1,1,1,17.9,457.47,475.37,2,0.5,Detractor,1
14498,1,1,1,3.0,5,1791.1,151,4,4,0,0.0,1791.1,447.775,4,0.0,Detractor,0
14499,0,0,0,4.0,4,808.44,146,3,3,0,0.0,808.44,269.48,3,0.0,Detractor,0
14500,1,1,0,7.0,5,356.85,6,3,3,0,0.0,356.85,118.95,3,0.0,Passive,0
14501,0,3,0,6.0,5,251.21,9,2,2,1,60.89999999999999,190.31,125.605,3,0.3333333333333333,Detractor,1
14502,0,1,0,7.0,9,2429.83,368,11,9,3,119.65,2310.18,220.89363636363635,14,0.21428571428571427,Passive,1
14503,0,4,0,2.0,3,3543.26,113,6,6,0,0.0,3543.26,590.5433333333334,6,0.0,Detractor,0
14504,0,3,0,3.0,2,673.26,85,4,4,0,0.0,673.26,168.315,4,0.0,Detractor,0
14505,0,2,0,7.0,6,4820.83,465,7,7,3,86.94,4733.89,688.6899999999999,10,0.3,Passive,1
14506,0,4,1,5.0,8,1703.65,190,4,4,0,0.0,1703.65,425.9125,4,0.0,Detractor,0
14507,0,2,1,4.0,4,1367.88,79,6,5,1,15.0,1352.88,227.98000000000002,7,0.14285714285714285,Detractor,1
14508,0,4,1,4.0,3,268.05,52,2,2,0,0.0,268.05,134.025,2,0.0,Detractor,0
14511,0,3,0,8.0,3,1314.81,53,5,5,1,47.400000000000006,1267.4099999999999,262.962,6,0.16666666666666666,Passive,1
14512,0,3,0,3.0,2,275.28,19,2,2,0,0.0,275.28,137.64,2,0.0,Detractor,0
14513,0,3,1,2.0,4,455.59000000000003,11,3,3,1,17.099999999999998,438.49,151.86333333333334,4,0.25,Detractor,1
14514,0,5,0,5.0,7,990.2,65,3,3,0,0.0,990.2,330.06666666666666,3,0.0,Detractor,0
14515,0,3,0,2.0,4,2076.89,68,6,5,0,0.0,2076.89,346.1483333333333,6,0.0,Detractor,0
14517,0,3,1,2.0,4,330.45,17,2,2,0,0.0,330.45,165.225,2,0.0,Detractor,0
14518,0,4,0,2.0,2,174.37,16,1,1,0,0.0,174.37,174.37,1,0.0,Detractor,0
14520,0,2,0,3.0,8,270.6,3,2,2,0,0.0,270.6,135.3,2,0.0,Detractor,0
14522,0,4,1,4.0,8,974.54,15,4,4,0,0.0,974.54,243.635,4,0.0,Detractor,0
14523,0,5,0,5.0,4,241.09,12,1,1,0,0.0,241.09,241.09,1,0.0,Detractor,0
14524,0,3,0,4.0,4,1568.38,143,8,5,0,0.0,1568.38,196.0475,8,0.0,Detractor,0
14525,0,4,1,4.0,7,3753.6,211,8,8,4,110.83000000000001,3642.77,469.2,12,0.3333333333333333,Detractor,1
14527,0,2,1,2.0,6,7581.64,308,51,50,27,699.8399999999999,6881.8,148.65960784313725,78,0.34615384615384615,Detractor,1
14528,0,2,1,2.0,3,364.21999999999997,18,1,1,0,0.0,364.21999999999997,364.21999999999997,1,0.0,Detractor,0
14529,0,0,0,2.0,5,578.61,177,3,3,0,0.0,578.61,192.87,3,0.0,Detractor,0
14530,0,4,1,3.0,5,2862.11,140,6,6,0,0.0,2862.11,477.0183333333334,6,0.0,Detractor,0
14532,0,0,1,3.0,6,710.25,42,3,3,0,0.0,710.25,236.75,3,0.0,Detractor,0
14533,0,2,0,4.0,5,1516.22,45,6,6,2,137.10000000000002,1379.12,252.70333333333335,8,0.25,Detractor,1
14534,0,4,1,7.0,9,4397.3,331,18,18,7,371.7,4025.6,244.29444444444445,25,0.28,Passive,1
14535,0,3,0,5.0,2,2854.84,280,3,3,1,23.1,2831.7400000000002,951.6133333333333,4,0.25,Detractor,1
14536,0,2,0,7.0,8,170.95,18,1,1,0,0.0,170.95,170.95,1,0.0,Passive,0
14537,0,3,0,4.0,3,355.56,10,1,1,0,0.0,355.56,355.56,1,0.0,Detractor,0
14538,0,4,1,2.0,3,388.25,19,2,2,0,0.0,388.25,194.125,2,0.0,Detractor,0
14539,0,5,0,4.0,4,537.48,31,2,2,0,0.0,537.48,268.74,2,0.0,Detractor,0
14540,0,1,1,3.0,7,952.66,64,3,3,0,0.0,952.66,317.55333333333334,3,0.0,Detractor,0
14541,0,4,0,2.0,6,1453.35,71,8,7,0,0.0,1453.35,181.66875,8,0.0,Detractor,0
14542,0,4,1,5.0,4,103.25,5,1,1,0,0.0,103.25,103.25,1,0.0,Detractor,0
14543,0,3,1,2.0,3,3345.33,40,15,14,5,683.56,2661.77,223.022,20,0.25,Detractor,1
14544,0,5,1,4.0,6,902.53,57,1,1,0,0.0,902.53,902.53,1,0.0,Detractor,0
14546,0,2,1,6.0,5,2573.93,250,5,5,4,91.07,2482.86,514.786,9,0.4444444444444444,Detractor,1
14547,0,1,1,2.0,7,3974.75,198,8,8,1,20.8,3953.9500000000003,496.84375,9,0.1111111111111111,Detractor,1
14548,0,5,0,2.0,8,652.8,2,2,2,0,0.0,652.8,326.4,2,0.0,Detractor,0
14549,0,3,0,5.0,4,289.24,56,1,1,0,0.0,289.24,289.24,1,0.0,Detractor,0
14550,0,2,0,3.0,3,757.37,38,2,2,0,0.0,757.37,378.685,2,0.0,Detractor,0
14551,1,2,1,8.0,4,186.23,9,2,2,0,0.0,186.23,93.115,2,0.0,Passive,0
14552,0,2,1,8.0,8,164.22,57,1,1,0,0.0,164.22,164.22,1,0.0,Passive,0
14553,1,3,1,8.0,6,859.27,103,5,4,0,0.0,859.27,171.85399999999998,5,0.0,Passive,0
14554,0,4,1,4.0,4,2279.4900000000002,147,4,4,0,0.0,2279.4900000000002,569.8725000000001,4,0.0,Detractor,0
14555,1,3,1,2.0,5,312.54,18,2,2,0,0.0,312.54,156.27,2,0.0,Detractor,0
14557,1,5,0,6.0,4,788.38,16,1,1,1,788.3800000000001,0.0,788.38,2,0.5,Detractor,1
14560,0,5,0,6.0,2,1829.6,33,21,19,1,53.64,1775.96,87.12380952380951,22,0.045454545454545456,Detractor,1
14561,0,1,1,5.0,7,1080.76,67,3,3,0,0.0,1080.76,360.25333333333333,3,0.0,Detractor,0
14562,0,4,1,2.0,4,5006.77,187,18,17,4,330.15,4676.62,278.1538888888889,22,0.18181818181818182,Detractor,1
14565,1,3,1,1.0,5,1931.71,68,3,3,2,25.35,1906.3600000000001,643.9033333333333,5,0.4,Detractor,1
14567,0,2,0,6.0,4,1530.3600000000001,33,2,2,1,5.9,1524.46,765.1800000000001,3,0.3333333333333333,Detractor,1
14569,0,3,1,1.0,3,227.39,10,1,1,0,0.0,227.39,227.39,1,0.0,Detractor,0
14570,0,2,1,0.0,4,218.06,29,2,1,0,0.0,218.06,109.03,2,0.0,Detractor,0
14572,0,5,1,6.0,8,2804.54,190,7,7,3,29.15,2775.39,400.6485714285714,10,0.3,Detractor,1
14573,1,4,0,5.0,4,1237.82,85,8,7,4,49.7,1188.12,154.7275,12,0.3333333333333333,Detractor,1
14577,1,2,1,7.0,8,512.8100000000001,68,3,3,0,0.0,512.8100000000001,170.9366666666667,3,0.0,Passive,0
14578,0,1,1,3.0,3,168.63,24,1,1,0,0.0,168.63,168.63,1,0.0,Detractor,0
14581,1,0,1,9.0,6,138.6,16,1,1,0,0.0,138.6,138.6,1,0.0,Promoter,0
14582,0,4,1,2.0,5,114.11,6,1,1,0,0.0,114.11,114.11,1,0.0,Detractor,0
14583,0,4,1,2.0,2,986.96,243,5,5,0,0.0,986.96,197.392,5,0.0,Detractor,0
14584,1,2,1,5.0,7,1033.06,68,4,4,1,13.0,1020.06,258.265,5,0.2,Detractor,1
14585,1,1,1,6.0,6,157.05,29,1,1,0,0.0,157.05,157.05,1,0.0,Detractor,0
14586,0,3,0,8.0,3,237.36,19,1,1,2,103.2,134.16,237.36,3,0.6666666666666666,Passive,1
14587,0,3,1,2.0,3,1580.29,170,9,9,1,2.9,1577.39,175.58777777777777,10,0.1,Detractor,1
14591,0,5,1,8.0,6,1320.21,138,4,2,0,0.0,1320.21,330.0525,4,0.0,Passive,0
14592,0,4,1,0.0,8,557.94,132,3,3,0,0.0,557.94,185.98000000000002,3,0.0,Detractor,0
14593,1,4,1,4.0,2,617.15,127,3,2,0,0.0,617.15,205.71666666666667,3,0.0,Detractor,0
14594,1,5,1,2.0,8,108.33,20,1,1,0,0.0,108.33,108.33,1,0.0,Detractor,0
14595,0,3,1,7.0,3,1740.6,94,6,6,0,0.0,1740.6,290.09999999999997,6,0.0,Passive,0
14597,1,2,0,1.0,3,866.24,45,2,2,0,0.0,866.24,433.12,2,0.0,Detractor,0
14598,0,5,0,6.0,7,221.97,49,1,1,0,0.0,221.97,221.97,1,0.0,Detractor,0
14600,1,2,0,3.0,9,393.33000000000004,25,1,1,0,0.0,393.33000000000004,393.33000000000004,1,0.0,Detractor,0
14601,0,4,0,5.0,3,213.96,7,1,1,0,0.0,213.96,213.96,1,0.0,Detractor,0
14603,1,2,1,5.0,5,660.0,2,1,1,0,0.0,660.0,660.0,1,0.0,Detractor,0
14606,1,2,0,7.0,4,10842.39,773,85,82,32,421.9,10420.49,127.5575294117647,117,0.27350427350427353,Passive,1
14607,0,4,0,4.0,6,16209.5,38,14,7,3,5228.400000000001,10981.1,1157.8214285714287,17,0.17647058823529413,Detractor,1
14608,0,4,0,4.0,7,1581.15,8,3,3,0,0.0,1581.15,527.0500000000001,3,0.0,Detractor,0
14609,1,2,0,8.0,4,601.56,2,4,4,0,0.0,601.56,150.39,4,0.0,Passive,0
14616,0,2,1,2.0,2,406.08000000000004,2,3,3,0,0.0,406.08000000000004,135.36,3,0.0,Detractor,0
14618,1,3,1,4.0,7,553.44,10,3,3,0,0.0,553.44,184.48000000000002,3,0.0,Detractor,0
14619,1,2,0,7.0,8,394.44,20,1,1,1,14.93,379.51,394.44,2,0.5,Passive,1
14620,1,4,0,2.0,6,412.78000000000003,26,2,2,1,19.5,393.28000000000003,206.39000000000001,3,0.3333333333333333,Detractor,1
14621,0,3,1,3.0,5,1482.66,66,4,4,1,22.6,1460.06,370.665,5,0.2,Detractor,1
14622,1,3,0,7.0,6,320.58000000000004,21,1,1,0,0.0,320.58000000000004,320.58000000000004,1,0.0,Passive,0
14623,1,3,1,1.0,6,886.7,108,5,5,1,19.9,866.8000000000001,177.34,6,0.16666666666666666,Detractor,1
14624,1,1,1,4.0,2,225.85,13,2,2,0,0.0,225.85,112.925,2,0.0,Detractor,0
14625,0,2,1,5.0,8,314.1,19,1,1,2,13.5,300.6,314.1,3,0.6666666666666666,Detractor,1
14626,1,3,1,10.0,4,2791.27,108,4,4,3,34.2,2757.07,697.8175,7,0.42857142857142855,Promoter,1
14627,0,2,0,5.0,3,0.0,0,0,0,1,21.849999999999998,-21.85,0.0,1,1.0,Detractor,1
14628,0,0,0,3.0,4,671.96,22,2,2,0,0.0,671.96,335.98,2,0.0,Detractor,0
14629,0,1,0,4.0,2,955.26,133,2,2,1,19.8,935.46,477.63,3,0.3333333333333333,Detractor,1
14631,0,4,0,6.0,6,1006.98,38,3,3,0,0.0,1006.98,335.66,3,0.0,Detractor,0
14632,1,2,1,10.0,9,114.56,8,1,1,0,0.0,114.56,114.56,1,0.0,Promoter,0
14633,1,0,0,3.0,4,344.90000000000003,20,1,1,0,0.0,344.90000000000003,344.90000000000003,1,0.0,Detractor,0
14636,1,3,0,10.0,4,609.85,27,2,2,0,0.0,609.85,304.925,2,0.0,Promoter,0
14638,1,0,1,2.0,6,443.6,16,1,1,0,0.0,443.6,443.6,1,0.0,Detractor,0
14639,0,4,0,0.0,3,2307.95,118,5,3,1,21.2,2286.75,461.59,6,0.16666666666666666,Detractor,1
14640,1,4,1,3.0,6,2107.38,87,6,6,2,82.92999999999999,2024.45,351.23,8,0.25,Detractor,1
14641,0,4,0,2.0,5,110.46,7,1,1,0,0.0,110.46,110.46,1,0.0,Detractor,0
14642,0,0,1,7.0,5,96.12,2,1,1,0,0.0,96.12,96.12,1,0.0,Passive,0
14643,0,3,0,1.0,4,335.87,16,1,1,0,0.0,335.87,335.87,1,0.0,Detractor,0
14644,0,3,1,7.0,9,830.76,26,2,2,2,50.3,780.46,415.38,4,0.5,Passive,1
14645,0,5,0,1.0,2,597.09,28,2,2,0,0.0,597.09,298.545,2,0.0,Detractor,0
14647,0,5,1,6.0,6,236.04000000000002,24,1,1,0,0.0,236.04000000000002,236.04000000000002,1,0.0,Detractor,0
14649,1,0,1,7.0,5,1402.59,148,4,3,0,0.0,1402.59,350.6475,4,0.0,Passive,0
14651,1,2,1,1.0,8,653.75,95,2,2,0,0.0,653.75,326.875,2,0.0,Detractor,0
14652,1,2,1,3.0,8,114.18,29,1,1,0,0.0,114.18,114.18,1,0.0,Detractor,0
14653,1,3,1,7.0,6,1926.65,154,7,6,0,0.0,1926.65,275.2357142857143,7,0.0,Passive,0
14655,1,4,1,2.0,7,1932.23,35,4,4,1,2.08,1930.15,483.0575,5,0.2,Detractor,1
14656,1,2,1,2.0,8,291.05,73,2,2,0,0.0,291.05,145.525,2,0.0,Detractor,0
14657,1,0,0,2.0,5,848.22,103,4,4,1,9.95,838.27,212.055,5,0.2,Detractor,1
14658,1,1,1,3.0,9,247.15,27,2,2,0,0.0,247.15,123.575,2,0.0,Detractor,0
14659,0,4,1,1.0,6,2529.93,147,9,9,3,73.4,2456.53,281.1033333333333,12,0.25,Detractor,1
14660,0,1,1,5.0,4,285.74,24,2,2,0,0.0,285.74,142.87,2,0.0,Detractor,0
14661,0,2,1,4.0,4,107.95,4,1,1,0,0.0,107.95,107.95,1,0.0,Detractor,0
14662,0,3,1,1.0,4,741.37,143,4,4,0,0.0,741.37,185.3425,4,0.0,Detractor,0
14664,0,2,1,1.0,3,636.24,78,2,2,0,0.0,636.24,318.12,2,0.0,Detractor,0
14665,0,0,1,6.0,7,1835.7,63,5,4,2,577.32,1258.38,367.14,7,0.2857142857142857,Detractor,1
14666,1,1,1,10.0,5,195.25,14,1,1,0,0.0,195.25,195.25,1,0.0,Promoter,0
14667,0,3,1,4.0,7,7203.0,259,20,19,2,10.0,7193.0,360.15,22,0.09090909090909091,Detractor,1
14669,0,4,1,1.0,5,1259.24,158,3,2,0,0.0,1259.24,419.74666666666667,3,0.0,Detractor,0
14670,0,2,0,3.0,2,392.86,107,2,1,0,0.0,392.86,196.43,2,0.0,Detractor,0
14672,1,5,0,6.0,3,765.55,58,2,2,0,0.0,765.55,382.775,2,0.0,Detractor,0
14673,1,2,1,8.0,3,1362.91,29,4,4,0,0.0,1362.91,340.7275,4,0.0,Passive,0
14675,1,5,0,6.0,2,596.36,93,1,1,0,0.0,596.36,596.36,1,0.0,Detractor,0
14676,0,2,1,8.0,8,2548.2400000000002,29,6,6,2,5.0,2543.2400000000002,424.7066666666667,8,0.25,Passive,1
14680,0,1,0,4.0,5,25878.71,66,14,14,6,1781.5700000000002,24097.14,1848.4792857142857,20,0.3,Detractor,1
14681,1,1,1,6.0,5,498.95,6,3,2,0,0.0,498.95,166.31666666666666,3,0.0,Detractor,0
14682,0,5,1,8.0,6,52.0,1,2,2,0,0.0,52.0,26.0,2,0.0,Passive,0
14684,0,2,1,8.0,9,1033.15,218,4,4,0,0.0,1033.15,258.2875,4,0.0,Passive,0
14687,1,1,1,8.0,8,628.38,15,1,1,0,0.0,628.38,628.38,1,0.0,Passive,0
14688,1,0,1,7.0,7,5134.12,140,20,19,6,523.49,4610.63,256.706,26,0.23076923076923078,Passive,1
14689,1,2,1,8.0,8,112.8,13,1,1,0,0.0,112.8,112.8,1,0.0,Passive,0
14690,1,2,0,5.0,6,355.05,40,2,2,1,13.09,341.96,177.525,3,0.3333333333333333,Detractor,1
14691,0,2,0,3.0,9,2114.33,50,5,4,0,0.0,2114.33,422.866,5,0.0,Detractor,0
14692,0,2,0,1.0,6,591.55,53,4,4,1,9.5,582.05,147.8875,5,0.2,Detractor,1
14693,0,5,0,0.0,5,172.9,8,1,1,0,0.0,172.9,172.9,1,0.0,Detractor,0
14696,1,2,0,1.0,4,1784.33,103,6,6,1,6.73,1777.6,297.3883333333333,7,0.14285714285714285,Detractor,1
14697,1,1,1,8.0,7,188.60999999999999,22,2,1,0,0.0,188.60999999999999,94.30499999999999,2,0.0,Passive,0
14698,0,3,1,6.0,3,1217.27,148,5,5,0,0.0,1217.27,243.454,5,0.0,Detractor,0
14699,1,4,1,3.0,8,109.13000000000001,8,1,1,0,0.0,109.13000000000001,109.13000000000001,1,0.0,Detractor,0
14700,1,2,1,3.0,6,2195.1,80,3,3,0,0.0,2195.1,731.6999999999999,3,0.0,Detractor,0
14701,1,4,1,10.0,7,2526.09,268,9,7,3,63.150000000000006,2462.94,280.6766666666667,12,0.25,Promoter,1
14702,1,3,1,10.0,7,2941.34,187,16,16,1,41.5,2899.84,183.83375,17,0.058823529411764705,Promoter,1
14703,1,5,1,8.0,6,318.17,22,1,1,0,0.0,318.17,318.17,1,0.0,Passive,0
14704,1,5,0,8.0,8,1493.96,288,9,9,0,0.0,1493.96,165.99555555555557,9,0.0,Passive,0
14705,0,5,1,3.0,2,179.0,1,1,1,0,0.0,179.0,179.0,1,0.0,Detractor,0
14708,1,3,0,0.0,3,707.31,15,2,2,0,0.0,707.31,353.655,2,0.0,Detractor,0
14709,1,3,0,9.0,7,4606.9400000000005,67,12,11,1,9.9,4597.04,383.9116666666667,13,0.07692307692307693,Promoter,1
14710,0,3,1,2.0,5,599.48,124,4,4,0,0.0,599.48,149.87,4,0.0,Detractor,0
14711,0,3,1,6.0,2,2839.62,221,11,11,1,30.599999999999998,2809.02,258.1472727272727,12,0.08333333333333333,Detractor,1
14712,1,5,0,3.0,4,917.07,21,3,3,0,0.0,917.07,305.69,3,0.0,Detractor,0
14713,0,5,0,5.0,3,2236.35,133,9,9,1,2.1,2234.25,248.48333333333332,10,0.1,Detractor,1
14714,0,0,1,1.0,8,160.19,10,1,1,0,0.0,160.19,160.19,1,0.0,Detractor,0
14715,0,2,0,6.0,7,867.38,60,4,4,0,0.0,867.38,216.845,4,0.0,Detractor,0
14716,0,1,1,8.0,6,307.51,46,2,2,0,0.0,307.51,153.755,2,0.0,Passive,0
14719,1,1,0,10.0,2,1581.84,177,5,5,1,9.95,1571.89,316.368,6,0.16666666666666666,Promoter,1
14720,0,4,1,3.0,8,663.81,34,3,3,0,0.0,663.81,221.26999999999998,3,0.0,Detractor,0
14722,0,0,1,6.0,3,180.42000000000002,28,1,1,0,0.0,180.42000000000002,180.42000000000002,1,0.0,Detractor,0
14723,0,5,1,6.0,7,666.71,139,3,3,0,0.0,666.71,222.23666666666668,3,0.0,Detractor,0
14725,0,4,1,1.0,6,655.58,45,1,1,0,0.0,655.58,655.58,1,0.0,Detractor,0
14727,0,4,0,8.0,6,268.58,10,1,1,0,0.0,268.58,268.58,1,0.0,Passive,0
14730,0,1,1,7.0,6,1897.57,317,8,7,0,0.0,1897.57,237.19625,8,0.0,Passive,0
14731,0,2,0,2.0,2,380.02,38,3,3,0,0.0,380.02,126.67333333333333,3,0.0,Detractor,0
14732,0,4,0,5.0,8,2702.4900000000002,105,8,8,2,16.15,2686.34,337.81125000000003,10,0.2,Detractor,1
14733,0,5,0,7.0,6,5228.6900000000005,76,9,9,3,134.37,5094.32,580.9655555555556,12,0.25,Passive,1
14735,1,4,1,8.0,5,5813.49,98,31,19,2,258.0,5555.49,187.53193548387097,33,0.06060606060606061,Passive,1
14737,1,4,0,5.0,5,730.55,9,2,2,0,0.0,730.55,365.275,2,0.0,Detractor,0
14738,1,3,1,2.0,5,1314.45,39,7,7,2,24.509999999999998,1289.94,187.77857142857144,9,0.2222222222222222,Detractor,1
14739,1,4,0,6.0,9,3188.4,40,6,6,1,3.18,3185.22,531.4,7,0.14285714285714285,Detractor,1
14740,0,0,1,3.0,8,1448.21,85,3,3,1,25.0,1423.21,482.7366666666667,4,0.25,Detractor,1
14741,0,1,0,3.0,4,905.04,25,4,4,0,0.0,905.04,226.26,4,0.0,Detractor,0
14744,1,5,1,5.0,7,874.98,21,6,5,2,11.45,863.53,145.83,8,0.25,Detractor,1
14745,0,3,0,5.0,3,1220.26,46,5,4,1,53.1,1167.16,244.052,6,0.16666666666666666,Detractor,1
