CustomerID,Recency,Frequency,Monetary,Cluster,Segment
17233,35,1,190.88,2,Recent / Developing
17234,183,1,149.89,0,Dormant / Low-Value
17235,25,1,208.16,2,Recent / Developing
17236,13,5,789.85,1,Regular Customers
17237,11,2,314.69,2,Recent / Developing
17238,3,15,3349.01,3,High-Value Customers
17239,313,1,382.5,0,Dormant / Low-Value
17242,108,2,1135.04,1,Regular Customers
17243,1,23,7711.9,3,High-Value Customers
17244,53,1,954.9,0,Dormant / Low-Value
17245,205,1,171.45000000000002,0,Dormant / Low-Value
17247,15,1,280.09000000000003,2,Recent / Developing
17248,120,1,318.65,0,Dormant / Low-Value
17250,4,2,381.97,2,Recent / Developing
17252,117,2,348.90999999999997,0,Dormant / Low-Value
17253,18,1,178.26,2,Recent / Developing
17254,5,2,271.19,2,Recent / Developing
17255,41,2,291.48,2,Recent / Developing
17256,107,2,240.0,0,Dormant / Low-Value
17259,148,1,213.28,0,Dormant / Low-Value
17262,52,4,984.5,1,Regular Customers
17263,208,1,63.440000000000005,0,Dormant / Low-Value
17265,139,2,550.01,0,Dormant / Low-Value
17266,2,3,296.58,2,Recent / Developing
17267,127,2,317.2,0,Dormant / Low-Value
17268,108,4,763.64,1,Regular Customers
17272,42,4,2148.63,1,Regular Customers
17274,35,1,107.82,2,Recent / Developing
17277,228,2,1065.3500000000001,0,Dormant / Low-Value
17278,241,1,246.04000000000002,0,Dormant / Low-Value
17279,58,1,187.82999999999998,0,Dormant / Low-Value
17282,130,3,1685.46,1,Regular Customers
17284,60,6,1647.48,1,Regular Customers
17286,22,1,151.37,2,Recent / Developing
17287,26,5,826.36,1,Regular Customers
17288,9,6,1284.07,3,High-Value Customers
17289,32,3,931.02,1,Regular Customers
17290,4,2,513.01,2,Recent / Developing
17291,308,1,550.8000000000001,0,Dormant / Low-Value
17293,8,8,1507.92,3,High-Value Customers
17295,29,3,547.0,2,Recent / Developing
17297,17,1,128.18,2,Recent / Developing
17298,101,2,498.42,0,Dormant / Low-Value
17299,12,4,656.61,2,Recent / Developing
17301,21,1,163.24,2,Recent / Developing
17302,15,5,1135.63,1,Regular Customers
17306,11,18,8307.31,3,High-Value Customers
17309,95,1,82.75,0,Dormant / Low-Value
17311,78,2,1384.85,1,Regular Customers
17312,139,3,644.3,1,Regular Customers
17313,31,1,2328.84,1,Regular Customers
17314,25,8,2527.92,3,High-Value Customers
17315,2,37,6172.31,3,High-Value Customers
17317,46,3,2600.34,1,Regular Customers
17320,100,2,749.7,0,Dormant / Low-Value
17321,8,2,657.16,2,Recent / Developing
17323,15,7,906.52,1,Regular Customers
17324,18,3,859.43,1,Regular Customers
17325,280,1,96.8,0,Dormant / Low-Value
17329,14,2,523.11,2,Recent / Developing
17330,23,2,363.9,2,Recent / Developing
17331,124,1,175.2,0,Dormant / Low-Value
17333,86,1,494.25,0,Dormant / Low-Value
17334,302,2,307.02000000000004,0,Dormant / Low-Value
17337,151,4,1981.06,1,Regular Customers
17338,17,7,5725.9400000000005,3,High-Value Customers
17339,94,1,183.36,0,Dormant / Low-Value
17340,30,9,7992.900000000001,3,High-Value Customers
17341,157,2,265.68,0,Dormant / Low-Value
17344,46,1,157.62,0,Dormant / Low-Value
17345,15,4,519.6899999999999,2,Recent / Developing
17346,4,13,2387.54,3,High-Value Customers
17347,86,1,228.96,0,Dormant / Low-Value
17348,15,5,1156.6,1,Regular Customers
17349,179,1,98.25,0,Dormant / Low-Value
17350,8,4,1281.32,1,Regular Customers
17351,36,3,587.15,1,Regular Customers
17353,129,2,1740.0,1,Regular Customers
17354,51,1,1393.06,1,Regular Customers
17356,312,1,178.22,0,Dormant / Low-Value
17357,24,2,384.39,2,Recent / Developing
17358,303,1,119.15,0,Dormant / Low-Value
17359,11,1,127.86,2,Recent / Developing
17360,17,3,568.24,2,Recent / Developing
17361,49,3,488.2,1,Regular Customers
17362,239,2,312.23,0,Dormant / Low-Value
17364,1,11,4462.68,3,High-Value Customers
17365,13,8,4767.36,3,High-Value Customers
17367,238,1,167.55,0,Dormant / Low-Value
17368,23,8,1878.87,3,High-Value Customers
17370,73,4,446.18,1,Regular Customers
17371,17,2,326.26,2,Recent / Developing
17372,41,6,970.65,1,Regular Customers
17373,40,4,646.92,1,Regular Customers
17374,219,2,495.77,0,Dormant / Low-Value
17375,199,2,290.39,0,Dormant / Low-Value
17376,71,2,203.2,0,Dormant / Low-Value
17377,24,17,3273.2400000000002,3,High-Value Customers
17379,11,1,389.71999999999997,2,Recent / Developing
17381,9,26,16671.89,3,High-Value Customers
17382,65,1,65.4,0,Dormant / Low-Value
17383,4,1,193.39000000000001,2,Recent / Developing
17384,19,2,336.4,2,Recent / Developing
17385,15,1,256.11,2,Recent / Developing
17386,8,6,2686.42,3,High-Value Customers
17387,20,2,746.81,2,Recent / Developing
17388,78,4,1259.56,1,Regular Customers
17389,1,34,31833.68,3,High-Value Customers
17391,164,2,508.8,0,Dormant / Low-Value
17392,307,1,145.5,0,Dormant / Low-Value
17394,219,1,203.86999999999998,0,Dormant / Low-Value
17396,39,7,6933.3,3,High-Value Customers
17397,22,2,681.41,2,Recent / Developing
17398,115,3,653.38,1,Regular Customers
17400,126,4,1673.67,1,Regular Customers
17402,5,11,2173.88,3,High-Value Customers
17403,36,1,263.92,2,Recent / Developing
17405,1,3,1031.41,2,Recent / Developing
17406,333,2,1482.32,0,Dormant / Low-Value
17408,163,1,32.65,0,Dormant / Low-Value
17409,185,2,771.85,0,Dormant / Low-Value
17410,16,5,1214.72,1,Regular Customers
17411,12,3,778.94,2,Recent / Developing
17412,3,5,810.3,3,High-Value Customers
17414,44,2,778.0,1,Regular Customers
17415,79,1,507.84,0,Dormant / Low-Value
17416,30,7,6893.42,3,High-Value Customers
17418,42,2,463.46000000000004,2,Recent / Developing
17419,11,10,3852.3,3,High-Value Customers
17420,50,2,467.98,2,Recent / Developing
17422,16,6,1979.37,1,Regular Customers
17423,46,2,698.41,1,Regular Customers
17425,19,2,759.1700000000001,2,Recent / Developing
17426,8,6,5037.26,3,High-Value Customers
17427,72,1,100.8,0,Dormant / Low-Value
17428,1,26,16362.9,3,High-Value Customers
17429,128,3,524.9200000000001,0,Dormant / Low-Value
17430,33,1,153.16,2,Recent / Developing
17431,313,1,403.3,0,Dormant / Low-Value
17432,18,2,365.76,2,Recent / Developing
17433,88,1,303.16,0,Dormant / Low-Value
17434,2,7,2373.82,3,High-Value Customers
17436,2,2,216.3,2,Recent / Developing
17438,254,1,388.45000000000005,0,Dormant / Low-Value
17440,157,3,186.42000000000002,0,Dormant / Low-Value
17442,37,6,2248.56,1,Regular Customers
17446,177,2,120.89999999999999,0,Dormant / Low-Value
17447,40,2,541.53,2,Recent / Developing
17449,2,6,1834.95,3,High-Value Customers
17450,8,44,192361.95,3,High-Value Customers
17451,1,7,1721.4,3,High-Value Customers
17453,18,2,486.72,2,Recent / Developing
17454,192,3,351.68,0,Dormant / Low-Value
17455,204,1,131.7,0,Dormant / Low-Value
17457,127,5,1737.7,1,Regular Customers
17458,15,1,316.5,2,Recent / Developing
17459,43,2,657.3,1,Regular Customers
17460,94,4,552.13,1,Regular Customers
17461,23,3,735.82,1,Regular Customers
17462,60,2,675.69,1,Regular Customers
17463,16,5,1875.8600000000001,1,Regular Customers
17464,158,1,289.96000000000004,0,Dormant / Low-Value
17466,10,2,763.28,2,Recent / Developing
17468,10,2,137.0,2,Recent / Developing
17469,16,5,1870.97,1,Regular Customers
17470,45,4,946.67,1,Regular Customers
17472,191,3,697.54,0,Dormant / Low-Value
17475,79,1,194.37,0,Dormant / Low-Value
17480,78,1,511.82,0,Dormant / Low-Value
17481,4,4,1255.59,3,High-Value Customers
17483,65,3,414.04,1,Regular Customers
17486,261,1,396.87,0,Dormant / Low-Value
17489,59,2,376.64,0,Dormant / Low-Value
17490,1,7,2092.32,3,High-Value Customers
17491,1,9,3231.4700000000003,3,High-Value Customers
17492,248,1,374.57,0,Dormant / Low-Value
17495,8,2,497.56,2,Recent / Developing
17498,76,1,272.21999999999997,0,Dormant / Low-Value
17499,290,1,622.88,0,Dormant / Low-Value
17500,17,3,1138.0,1,Regular Customers
17501,221,2,288.6,0,Dormant / Low-Value
17502,9,4,689.1,2,Recent / Developing
17503,3,2,558.96,2,Recent / Developing
17504,206,9,2997.03,1,Regular Customers
17505,161,2,1145.8400000000001,1,Regular Customers
17506,76,1,302.2,0,Dormant / Low-Value
17507,262,2,605.58,0,Dormant / Low-Value
17509,58,8,6083.64,1,Regular Customers
17510,25,1,308.48,2,Recent / Developing
17511,3,28,84351.3,3,High-Value Customers
17512,29,10,2924.9900000000002,3,High-Value Customers
17513,72,1,513.2,0,Dormant / Low-Value
17514,128,1,208.65,0,Dormant / Low-Value
17515,31,4,639.02,1,Regular Customers
17516,15,5,764.88,1,Regular Customers
17517,309,1,153.94,0,Dormant / Low-Value
17519,17,5,1508.72,1,Regular Customers
17520,54,1,546.81,0,Dormant / Low-Value
17521,30,3,723.21,1,Regular Customers
17522,2,5,1070.71,3,High-Value Customers
17523,11,4,652.74,2,Recent / Developing
17526,5,2,957.3,2,Recent / Developing
17527,54,4,939.37,1,Regular Customers
17528,1,8,3628.5,3,High-Value Customers
17530,1,9,2066.48,3,High-Value Customers
17531,190,1,296.7,0,Dormant / Low-Value
17534,54,1,223.36,0,Dormant / Low-Value
17535,280,1,164.4,0,Dormant / Low-Value
17536,177,1,76.5,0,Dormant / Low-Value
17537,30,2,887.6700000000001,1,Regular Customers
17538,26,1,98.42,2,Recent / Developing
17540,25,2,578.9,2,Recent / Developing
17542,270,1,170.75,0,Dormant / Low-Value
17545,43,3,642.32,1,Regular Customers
17548,234,1,103.3,0,Dormant / Low-Value
17549,24,2,148.86,2,Recent / Developing
17550,197,3,267.16,0,Dormant / Low-Value
17552,60,2,631.89,1,Regular Customers
17553,130,1,1487.6,0,Dormant / Low-Value
17554,1,5,1952.45,3,High-Value Customers
17555,20,2,480.31,2,Recent / Developing
17556,206,1,157.9,0,Dormant / Low-Value
17557,14,3,541.46,2,Recent / Developing
17560,95,5,854.95,1,Regular Customers
17561,19,1,165.12,2,Recent / Developing
17562,14,7,1122.38,1,Regular Customers
17564,24,3,454.01,2,Recent / Developing
17566,8,2,869.77,2,Recent / Developing
17567,7,7,3813.53,3,High-Value Customers
17569,332,1,344.14,0,Dormant / Low-Value
17571,50,4,1425.67,1,Regular Customers
17572,71,3,155.95000000000002,0,Dormant / Low-Value
17573,29,3,380.6,2,Recent / Developing
17574,243,1,185.65,0,Dormant / Low-Value
17576,8,17,3267.83,3,High-Value Customers
17578,218,1,143.45999999999998,0,Dormant / Low-Value
17579,5,3,448.90000000000003,2,Recent / Developing
17580,253,2,168.87,0,Dormant / Low-Value
17581,1,23,10238.46,3,High-Value Customers
17582,236,1,175.27,0,Dormant / Low-Value
17584,7,2,1242.3,2,Recent / Developing
17585,109,4,1116.68,1,Regular Customers
17588,100,3,1240.2,1,Regular Customers
17589,60,4,2404.17,1,Regular Customers
17590,2,3,1468.02,2,Recent / Developing
17591,73,6,1819.3700000000001,1,Regular Customers
17593,4,4,3260.96,3,High-Value Customers
17594,85,2,993.1800000000001,1,Regular Customers
17595,12,2,386.69,2,Recent / Developing
17596,23,6,2415.72,1,Regular Customers
17597,214,1,2044.3700000000001,0,Dormant / Low-Value
17600,18,1,161.67000000000002,2,Recent / Developing
17601,239,1,116.00999999999999,0,Dormant / Low-Value
17602,2,6,5054.42,3,High-Value Customers
17603,78,1,394.72,0,Dormant / Low-Value
17604,217,2,309.36,0,Dormant / Low-Value
17608,33,2,191.99,2,Recent / Developing
17609,41,5,1105.78,1,Regular Customers
17611,7,14,3716.93,3,High-Value Customers
17612,53,6,2048.45,1,Regular Customers
17613,23,14,4544.55,3,High-Value Customers
17614,57,1,386.32,0,Dormant / Low-Value
17615,130,3,329.6,0,Dormant / Low-Value
17616,174,2,244.79999999999998,0,Dormant / Low-Value
17618,6,2,651.3,2,Recent / Developing
17619,312,1,214.37,0,Dormant / Low-Value
17620,60,1,81.44,0,Dormant / Low-Value
17621,21,2,1140.5,1,Regular Customers
17623,33,1,527.05,2,Recent / Developing
17624,15,2,843.48,2,Recent / Developing
17625,18,4,2020.4,1,Regular Customers
17628,81,1,75.75,0,Dormant / Low-Value
17629,6,7,1575.47,3,High-Value Customers
17630,170,2,503.6,0,Dormant / Low-Value
17631,2,3,528.33,2,Recent / Developing
17633,31,4,1324.84,1,Regular Customers
17634,36,9,2358.59,1,Regular Customers
17636,19,1,285.56,2,Recent / Developing
17637,31,2,547.0600000000001,2,Recent / Developing
17639,276,1,108.5,0,Dormant / Low-Value
17640,87,1,621.66,0,Dormant / Low-Value
17642,120,2,712.29,0,Dormant / Low-Value
17644,1,11,2895.64,3,High-Value Customers
17646,219,2,757.39,0,Dormant / Low-Value
17647,65,1,133.06,0,Dormant / Low-Value
17648,61,4,1797.5,1,Regular Customers
17649,138,1,868.49,0,Dormant / Low-Value
17650,21,1,166.07999999999998,2,Recent / Developing
17651,12,10,3945.0,3,High-Value Customers
17652,25,12,4867.72,3,High-Value Customers
17653,37,4,1207.56,1,Regular Customers
17654,277,1,117.55,0,Dormant / Low-Value
17655,11,6,1962.8400000000001,3,High-Value Customers
17656,73,5,1674.69,1,Regular Customers
17658,26,2,595.42,2,Recent / Developing
17659,17,10,2639.51,3,High-Value Customers
17660,141,1,178.75,0,Dormant / Low-Value
17663,26,7,1802.91,1,Regular Customers
17664,19,2,604.64,2,Recent / Developing
17666,4,2,728.16,2,Recent / Developing
17667,66,5,2055.51,1,Regular Customers
17668,1,2,347.75,2,Recent / Developing
17669,43,7,3406.7200000000003,1,Regular Customers
17670,228,1,205.7,0,Dormant / Low-Value
17671,16,3,1178.53,1,Regular Customers
17672,50,2,3178.17,1,Regular Customers
17673,1,6,1594.97,3,High-Value Customers
17674,74,1,250.38,0,Dormant / Low-Value
17675,1,29,19355.16,3,High-Value Customers
17676,4,5,1070.48,3,High-Value Customers
17677,2,26,14728.78,3,High-Value Customers
17678,264,1,298.11,0,Dormant / Low-Value
17679,53,2,1992.1100000000001,1,Regular Customers
17680,24,1,184.4,2,Recent / Developing
17682,10,5,2082.83,3,High-Value Customers
17684,44,1,239.41,0,Dormant / Low-Value
17685,17,5,2692.81,1,Regular Customers
17686,7,7,5739.46,3,High-Value Customers
17690,30,11,4038.9,3,High-Value Customers
17692,127,3,397.68,0,Dormant / Low-Value
17693,137,1,200.47,0,Dormant / Low-Value
17694,142,1,283.12,0,Dormant / Low-Value
17695,132,2,765.34,0,Dormant / Low-Value
17696,38,6,2110.11,1,Regular Customers
17697,236,1,338.95,0,Dormant / Low-Value
17698,261,1,154.95,0,Dormant / Low-Value
17700,17,4,2534.64,1,Regular Customers
17701,253,1,417.95,0,Dormant / Low-Value
17702,30,4,1824.37,1,Regular Customers
17703,35,3,798.74,1,Regular Customers
17704,169,2,885.19,0,Dormant / Low-Value
17705,3,9,1823.52,3,High-Value Customers
17706,4,14,10026.66,3,High-Value Customers
17707,185,2,152.4,0,Dormant / Low-Value
17708,188,2,263.33,0,Dormant / Low-Value
17709,170,1,137.45,0,Dormant / Low-Value
17711,11,2,385.1,2,Recent / Developing
17712,45,1,522.91,2,Recent / Developing
17714,321,1,153.0,0,Dormant / Low-Value
17715,201,1,326.4,0,Dormant / Low-Value
17716,23,11,5655.99,3,High-Value Customers
17718,232,1,139.35,0,Dormant / Low-Value
17719,38,15,5396.04,3,High-Value Customers
17720,26,3,1093.94,1,Regular Customers
17722,96,3,1513.9,1,Regular Customers
17723,127,6,3276.4000000000005,1,Regular Customers
17724,71,3,1033.0,1,Regular Customers
17725,16,11,3439.08,3,High-Value Customers
17727,15,1,1060.25,2,Recent / Developing
17728,4,3,2876.01,3,High-Value Customers
17730,3,13,5298.4800000000005,3,High-Value Customers
17731,79,4,1240.11,1,Regular Customers
17733,39,2,692.19,1,Regular Customers
17734,54,3,700.63,1,Regular Customers
17735,2,18,12655.42,3,High-Value Customers
17736,9,3,377.44,2,Recent / Developing
17737,9,2,168.24,2,Recent / Developing
17738,19,4,1879.05,1,Regular Customers
17739,12,6,2431.29,3,High-Value Customers
17742,113,2,355.11,0,Dormant / Low-Value
17744,4,5,1944.8799999999999,3,High-Value Customers
17746,240,1,110.25,0,Dormant / Low-Value
17747,113,1,71.4,0,Dormant / Low-Value
17749,178,2,674.52,0,Dormant / Low-Value
17750,5,9,1710.45,3,High-Value Customers
17754,1,5,1664.6499999999999,3,High-Value Customers
17757,1,26,5027.59,3,High-Value Customers
17758,19,8,3408.2,3,High-Value Customers
17759,17,3,819.96,1,Regular Customers
17760,22,1,115.05,2,Recent / Developing
17761,33,1,712.78,2,Recent / Developing
17763,263,1,15.0,0,Dormant / Low-Value
17764,51,2,772.55,1,Regular Customers
17765,159,3,367.63,0,Dormant / Low-Value
17767,15,1,271.2,2,Recent / Developing
17768,8,3,2081.9,1,Regular Customers
17769,13,10,3957.43,3,High-Value Customers
17770,199,5,1143.27,1,Regular Customers
17771,57,2,245.81,0,Dormant / Low-Value
17772,11,2,173.45,2,Recent / Developing
17774,97,4,1213.73,1,Regular Customers
17775,255,1,56.4,0,Dormant / Low-Value
17777,25,3,647.56,1,Regular Customers
17779,21,3,650.32,2,Recent / Developing
17781,159,2,188.02,0,Dormant / Low-Value
17783,72,2,283.47,0,Dormant / Low-Value
17785,53,1,131.94,0,Dormant / Low-Value
17786,85,2,266.85,0,Dormant / Low-Value
17787,153,3,1081.26,1,Regular Customers
17788,74,2,1117.9,1,Regular Customers
17789,281,1,225.9,0,Dormant / Low-Value
17790,27,9,1564.75,1,Regular Customers
17791,30,1,106.1,2,Recent / Developing
17793,25,1,300.34,2,Recent / Developing
17795,180,2,342.83,0,Dormant / Low-Value
17796,40,3,575.35,1,Regular Customers
17797,22,3,780.43,1,Regular Customers
17799,22,9,2815.69,3,High-Value Customers
17800,37,9,1187.21,1,Regular Customers
17802,82,2,1184.84,1,Regular Customers
17805,74,1,512.31,0,Dormant / Low-Value
17806,11,1,546.04,2,Recent / Developing
17809,16,9,4160.41,3,High-Value Customers
17811,4,39,7761.82,3,High-Value Customers
17812,13,3,506.51,2,Recent / Developing
17813,14,5,1698.07,1,Regular Customers
17816,37,3,20.35,0,Dormant / Low-Value
17817,4,3,387.68,2,Recent / Developing
17819,72,5,2724.75,1,Regular Customers
17824,51,1,298.4,0,Dormant / Low-Value
17827,5,2,716.37,2,Recent / Developing
17830,2,3,398.7,2,Recent / Developing
17831,33,1,35.400000000000006,0,Dormant / Low-Value
17832,50,1,155.37,0,Dormant / Low-Value
17835,3,3,342.24,2,Recent / Developing
17836,47,1,110.21000000000001,0,Dormant / Low-Value
17837,42,8,1541.23,1,Regular Customers
17838,27,3,1817.94,1,Regular Customers
17839,42,1,318.15,2,Recent / Developing
17841,2,118,38051.72,3,High-Value Customers
17843,303,1,205.48,0,Dormant / Low-Value
17846,85,1,2033.1,1,Regular Customers
17848,81,8,803.9,1,Regular Customers
17849,218,4,605.8000000000001,1,Regular Customers
17852,12,2,114.34,2,Recent / Developing
17854,185,2,311.26,0,Dormant / Low-Value
17856,2,4,1418.03,3,High-Value Customers
17857,4,21,25538.34,3,High-Value Customers
17858,6,10,3598.81,3,High-Value Customers
17859,305,1,141.92,0,Dormant / Low-Value
17861,3,8,2097.88,3,High-Value Customers
17862,324,1,330.9,0,Dormant / Low-Value
17863,59,5,2775.28,1,Regular Customers
17864,13,3,554.85,2,Recent / Developing
17865,31,18,9446.49,3,High-Value Customers
17866,143,1,329.65000000000003,0,Dormant / Low-Value
17867,30,6,1157.8700000000001,1,Regular Customers
17869,107,4,213.86,0,Dormant / Low-Value
17870,2,11,1539.49,3,High-Value Customers
17871,205,1,155.9,0,Dormant / Low-Value
17873,80,4,1644.01,1,Regular Customers
17874,185,6,683.46,1,Regular Customers
17877,170,1,237.61,0,Dormant / Low-Value
17878,44,1,379.45,2,Recent / Developing
17879,174,1,178.52,0,Dormant / Low-Value
17881,304,1,133.35,0,Dormant / Low-Value
17883,3,4,664.34,2,Recent / Developing
17884,4,2,372.55,2,Recent / Developing
17885,12,1,156.34,2,Recent / Developing
17886,32,3,869.28,1,Regular Customers
17887,129,1,111.35,0,Dormant / Low-Value
17888,21,7,686.5699999999999,1,Regular Customers
17889,212,2,201.37,0,Dormant / Low-Value
17890,323,1,123.88,0,Dormant / Low-Value
17891,162,1,203.85999999999999,0,Dormant / Low-Value
17892,56,3,244.1,0,Dormant / Low-Value
17893,225,1,107.21,0,Dormant / Low-Value
17894,72,4,603.96,1,Regular Customers
17895,44,1,95.45,0,Dormant / Low-Value
17896,23,1,256.32,2,Recent / Developing
17897,173,1,131.14,0,Dormant / Low-Value
17898,85,2,152.06,0,Dormant / Low-Value
17899,159,1,154.55,0,Dormant / Low-Value
17900,190,2,112.19999999999999,0,Dormant / Low-Value
17901,29,1,110.38,2,Recent / Developing
17904,21,1,181.07,2,Recent / Developing
17905,71,2,406.09000000000003,0,Dormant / Low-Value
17906,247,1,72.9,0,Dormant / Low-Value
17911,9,1,366.23,2,Recent / Developing
17912,310,1,21.6,0,Dormant / Low-Value
17913,59,1,190.6,0,Dormant / Low-Value
17914,4,1,329.36,2,Recent / Developing
17917,45,2,227.87,2,Recent / Developing
17919,88,1,1304.04,0,Dormant / Low-Value
17920,4,15,3444.54,3,High-Value Customers
17921,64,4,820.23,1,Regular Customers
17923,282,1,207.50000000000003,0,Dormant / Low-Value
17924,12,6,2683.5,3,High-Value Customers
17926,133,2,397.29,0,Dormant / Low-Value
17928,45,2,212.54,2,Recent / Developing
17929,11,4,843.0,1,Regular Customers
17930,36,5,1740.48,1,Regular Customers
17931,134,2,408.36,0,Dormant / Low-Value
17932,29,3,1331.57,1,Regular Customers
17934,52,2,704.25,1,Regular Customers
17935,138,2,145.79,0,Dormant / Low-Value
17936,5,1,380.13,2,Recent / Developing
17937,9,5,2147.34,3,High-Value Customers
17939,160,1,99.14,0,Dormant / Low-Value
17940,49,10,4020.04,3,High-Value Customers
17941,131,1,304.56,0,Dormant / Low-Value
17942,8,1,77.50000000000001,2,Recent / Developing
17946,233,2,149.57999999999998,0,Dormant / Low-Value
17947,37,1,176.68,2,Recent / Developing
17948,147,1,358.56000000000006,0,Dormant / Low-Value
17949,1,44,57196.48,3,High-Value Customers
17950,72,1,219.03,0,Dormant / Low-Value
17951,40,1,599.0400000000001,2,Recent / Developing
17954,5,10,2185.45,3,High-Value Customers
17955,199,4,557.3,1,Regular Customers
17956,249,1,12.75,0,Dormant / Low-Value
17957,66,1,111.68,0,Dormant / Low-Value
17958,117,1,508.46000000000004,0,Dormant / Low-Value
17960,171,1,73.78,0,Dormant / Low-Value
17961,21,36,726.69,3,High-Value Customers
17962,142,1,102.41,0,Dormant / Low-Value
17964,32,1,201.45,2,Recent / Developing
17965,38,12,2448.64,3,High-Value Customers
17966,38,5,1098.43,1,Regular Customers
17969,166,1,103.0,0,Dormant / Low-Value
17970,211,1,562.79,0,Dormant / Low-Value
17972,242,1,135.19,0,Dormant / Low-Value
17973,52,1,337.04,0,Dormant / Low-Value
17974,25,3,703.99,1,Regular Customers
17975,15,11,3861.77,3,High-Value Customers
17977,29,1,288.14,2,Recent / Developing
17979,36,4,732.41,1,Regular Customers
17980,166,2,516.25,0,Dormant / Low-Value
17984,145,1,152.68,0,Dormant / Low-Value
17985,22,1,631.35,2,Recent / Developing
17986,56,1,20.8,0,Dormant / Low-Value
17987,185,1,198.57,0,Dormant / Low-Value
17988,12,7,201.12,2,Recent / Developing
17990,237,1,314.84000000000003,0,Dormant / Low-Value
17991,225,2,93.35,0,Dormant / Low-Value
17994,122,4,674.89,1,Regular Customers
17995,282,1,76.1,0,Dormant / Low-Value
17997,74,8,1962.46,1,Regular Customers
17999,37,1,190.05,2,Recent / Developing
18001,12,2,415.13,2,Recent / Developing
18005,4,2,226.47,2,Recent / Developing
18006,23,1,444.68,2,Recent / Developing
18008,70,9,2116.19,1,Regular Customers
18009,235,1,247.39,0,Dormant / Low-Value
18010,257,1,174.8,0,Dormant / Low-Value
18013,155,2,187.29,0,Dormant / Low-Value
18014,28,1,162.22,2,Recent / Developing
18015,4,1,120.03,2,Recent / Developing
18016,32,4,1321.01,1,Regular Customers
18017,81,3,523.0,1,Regular Customers
18018,108,2,122.14,0,Dormant / Low-Value
18019,52,1,38.45,0,Dormant / Low-Value
18022,36,1,612.72,2,Recent / Developing
18024,153,2,389.78,0,Dormant / Low-Value
18027,99,1,115.31,0,Dormant / Low-Value
18030,4,2,230.64999999999998,2,Recent / Developing
18032,334,1,73.5,0,Dormant / Low-Value
18033,65,1,93.82000000000001,0,Dormant / Low-Value
18034,22,2,418.68,2,Recent / Developing
18035,36,3,713.89,1,Regular Customers
18036,32,3,403.12,2,Recent / Developing
18037,154,5,38.72,0,Dormant / Low-Value
18040,19,2,357.20000000000005,2,Recent / Developing
18041,12,18,3482.48,3,High-Value Customers
18042,54,1,165.04999999999998,0,Dormant / Low-Value
18043,25,2,241.38,2,Recent / Developing
18044,4,9,2014.3500000000001,3,High-Value Customers
18045,45,1,178.34,0,Dormant / Low-Value
18048,203,2,172.29000000000002,0,Dormant / Low-Value
18053,71,1,300.02,0,Dormant / Low-Value
18055,7,7,5010.22,3,High-Value Customers
18056,288,1,363.65,0,Dormant / Low-Value
18058,10,1,170.16,2,Recent / Developing
18059,23,3,306.46,2,Recent / Developing
18061,22,9,1714.25,3,High-Value Customers
18062,173,3,720.52,1,Regular Customers
18064,133,2,814.0,0,Dormant / Low-Value
18065,6,12,2047.81,3,High-Value Customers
18066,75,1,318.0,0,Dormant / Low-Value
18067,40,1,396.33,2,Recent / Developing
18068,289,1,101.7,0,Dormant / Low-Value
18069,26,5,2009.24,1,Regular Customers
18071,258,1,194.05,0,Dormant / Low-Value
18072,186,1,247.44,0,Dormant / Low-Value
18073,114,12,3859.82,1,Regular Customers
18075,23,9,2412.8,3,High-Value Customers
18077,8,9,2188.08,3,High-Value Customers
18078,217,2,336.13,0,Dormant / Low-Value
18079,45,4,3613.15,1,Regular Customers
18080,19,2,1231.5,1,Regular Customers
18081,36,3,343.45,2,Recent / Developing
18082,26,1,680.84,2,Recent / Developing
18084,16,1,90.48,2,Recent / Developing
18085,330,1,386.05,0,Dormant / Low-Value
18086,274,1,101.34,0,Dormant / Low-Value
18087,98,2,4055.7200000000003,1,Regular Customers
18088,61,1,166.03,0,Dormant / Low-Value
18092,2,8,6215.62,3,High-Value Customers
18093,93,4,2106.52,1,Regular Customers
18094,82,7,3017.3,1,Regular Customers
18095,312,2,580.05,0,Dormant / Low-Value
18096,12,3,849.06,2,Recent / Developing
18097,8,5,2479.88,3,High-Value Customers
18099,127,1,168.31,0,Dormant / Low-Value
18101,11,2,222.4,2,Recent / Developing
18102,1,56,231822.69,3,High-Value Customers
18104,37,1,754.64,2,Recent / Developing
18105,38,1,113.48000000000002,0,Dormant / Low-Value
18106,330,1,421.9,0,Dormant / Low-Value
18108,254,1,271.0,0,Dormant / Low-Value
18109,2,24,7452.17,3,High-Value Customers
18110,20,1,198.8,2,Recent / Developing
18112,12,2,352.69,2,Recent / Developing
18114,290,1,220.1,0,Dormant / Low-Value
18116,68,5,741.74,1,Regular Customers
18117,26,1,315.65,2,Recent / Developing
18118,11,24,5020.32,3,High-Value Customers
18120,214,1,111.15,0,Dormant / Low-Value
18121,149,2,653.3000000000001,0,Dormant / Low-Value
18122,8,6,1793.06,3,High-Value Customers
18123,24,2,574.4399999999999,2,Recent / Developing
18125,30,4,1131.75,1,Regular Customers
18126,61,1,200.92,0,Dormant / Low-Value
18127,19,3,347.08,2,Recent / Developing
18129,243,1,112.55000000000001,0,Dormant / Low-Value
18130,15,3,1059.39,1,Regular Customers
